,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,recent_commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,updated_github_id,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id
426,Madmom,CPJKU/madmom,audio,,https://github.com/CPJKU/madmom,https://github.com/CPJKU/madmom,BSD-3-Clause,2015-09-08 08:19:06.000,2024-08-25 11:43:40.000000,2024-08-25 11:43:40,1753.0,252.0,43.0,263.0,68.0,214.0,1487.0,Python audio and music signal processing library.,24.0,27,False,,2018-11-14 14:57:41.000,0.16.1,11.0,,madmom,,,,,534.0,507.0,https://pypi.org/project/madmom,2018-11-14 14:56:22.000,27.0,6283.0,6283.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
427,chainercv,chainer/chainercv,image,,https://github.com/chainer/chainercv,https://github.com/chainer/chainercv,MIT,2017-02-13 04:15:10.000,2021-07-01 16:54:50.000000,2020-01-07 11:48:31,4930.0,302.0,72.0,742.0,58.0,168.0,1482.0,ChainerCV: a Library for Deep Learning in Computer Vision.,39.0,27,False,,2019-06-12 11:55:40.000,0.13.1,25.0,,chainercv,,,,,425.0,423.0,https://pypi.org/project/chainercv,2019-06-12 11:55:40.000,2.0,1974.0,1974.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
428,empyrical,quantopian/empyrical,financial-data,,https://github.com/quantopian/empyrical,https://github.com/quantopian/empyrical,Apache-2.0,2016-03-18 10:22:52.000,2025-04-22 14:56:47.167000,2020-10-14 13:22:39,167.0,444.0,71.0,89.0,37.0,26.0,1406.0,Common financial risk and performance metrics. Used by zipline and pyfolio.,23.0,27,False,,2020-10-13 21:29:19.000,0.5.5,21.0,,empyrical,conda-forge/empyrical,,,,1817.0,1761.0,https://pypi.org/project/empyrical,2020-10-13 21:29:19.000,56.0,28602.0,29098.0,https://anaconda.org/conda-forge/empyrical,2025-04-22 14:56:47.167,45192.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
429,scikit-lego,koaning/scikit-lego,sklearn-utils,,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000,2025-09-15 08:40:34.000000,2025-09-15 08:37:41,569.0,120.0,20.0,421.0,32.0,303.0,1359.0,Extra blocks for scikit-learn pipelines.,68.0,27,True,4.0,2025-09-15 08:40:34.000,0.9.6,57.0,,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],200.0,187.0,https://pypi.org/project/scikit-lego,2025-09-15 08:40:34.000,13.0,46270.0,47420.0,https://anaconda.org/conda-forge/scikit-lego,2025-04-22 14:57:15.493,73615.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
430,fancyimpute,iskandr/fancyimpute,sklearn-utils,,https://github.com/iskandr/fancyimpute,https://github.com/iskandr/fancyimpute,Apache-2.0,2015-11-05 23:39:34.000,2023-10-25 17:26:07.000000,2021-10-21 17:45:17,202.0,177.0,25.0,36.0,1.0,116.0,1278.0,Multivariate imputation and matrix completion algorithms implemented in Python.,11.0,27,False,,2021-10-21 17:50:40.000,0.7.0,29.0,,fancyimpute,,,,['sklearn'],1921.0,1900.0,https://pypi.org/project/fancyimpute,2021-10-21 17:50:40.000,21.0,90718.0,90718.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
431,Model Analysis,tensorflow/model-analysis,interpretability,,https://github.com/tensorflow/model-analysis,https://github.com/tensorflow/model-analysis,Apache-2.0,2018-03-23 19:08:49.000,2025-08-06 02:31:23.000000,2025-08-06 02:30:43,1570.0,282.0,64.0,117.0,38.0,59.0,1268.0,Model analysis tools for TensorFlow.,61.0,27,True,7.0,2025-06-23 17:12:29.000,0.48.0,60.0,,tensorflow-model-analysis,,,,"['tensorflow', 'jupyter']",20.0,,https://pypi.org/project/tensorflow-model-analysis,2025-06-23 17:07:35.000,20.0,49798.0,49798.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
432,bambi,bambinos/bambi,probabilistics,,https://github.com/bambinos/bambi,https://github.com/bambinos/bambi,MIT,2016-05-16 03:21:00.000,2025-09-17 01:43:39.000000,2025-09-17 01:42:00,856.0,135.0,28.0,466.0,88.0,357.0,1197.0,BAyesian Model-Building Interface (Bambi) in Python.,47.0,27,True,8.0,2024-12-21 18:08:46.000,0.15.0,30.0,,bambi,conda-forge/bambi,,,,234.0,220.0,https://pypi.org/project/bambi,2024-12-21 18:08:46.000,14.0,46936.0,47893.0,https://anaconda.org/conda-forge/bambi,2025-04-22 14:57:09.701,54605.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
433,SMAC3,automl/SMAC3,hyperopt,,https://github.com/automl/SMAC3,https://github.com/automl/SMAC3,BSD-1-Clause,2016-08-17 10:58:05.000,2025-09-08 02:02:39.000000,2025-02-19 14:28:48,2077.0,233.0,40.0,652.0,109.0,493.0,1196.0,SMAC3: A Versatile Bayesian Optimization Package for Hyperparameter Optimization.,43.0,27,False,,2025-03-20 15:27:01.000,2.3.1,51.0,,smac,conda-forge/smac,,,,53.0,,https://pypi.org/project/smac,2025-03-20 15:27:01.000,53.0,22109.0,22781.0,https://anaconda.org/conda-forge/smac,2025-04-22 14:57:48.900,36289.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
434,Plotly-Resampler,predict-idlab/plotly-resampler,data-viz,,https://github.com/predict-idlab/plotly-resampler,https://github.com/predict-idlab/plotly-resampler,MIT,2021-11-20 10:51:56.000,2025-09-04 12:26:09.000000,2025-09-03 13:49:14,810.0,73.0,17.0,141.0,64.0,128.0,1154.0,Visualize large time series data with plotly.py.,14.0,27,True,7.0,2025-08-29 12:23:10.000,0.11.0,65.0,,plotly-resampler,conda-forge/plotly-resampler,,,,2079.0,2041.0,https://pypi.org/project/plotly-resampler,2025-08-29 12:15:48.000,38.0,370697.0,373636.0,https://anaconda.org/conda-forge/plotly-resampler,2025-09-03 14:05:15.543,129351.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
435,pythreejs,jupyter-widgets/pythreejs,data-viz,,https://github.com/jupyter-widgets/pythreejs,https://github.com/jupyter-widgets/pythreejs,BSD-3-Clause,2013-12-23 17:02:11.000,2025-04-22 14:56:22.872000,2023-02-20 00:24:10,1723.0,192.0,39.0,177.0,73.0,176.0,978.0,A Jupyter - Three.js bridge.,30.0,27,False,,2023-02-20 00:24:01.104,2.4.2,46.0,,pythreejs,conda-forge/pythreejs,,,['jupyter'],96.0,,https://pypi.org/project/pythreejs,2023-02-20 00:24:01.104,82.0,93184.0,106674.0,https://anaconda.org/conda-forge/pythreejs,2025-04-22 14:56:22.872,771099.0,,,,,3.0,,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,2023-02-20 00:16:17.277,14.0,421.0,,,,,,,,,,,,
436,scikit-multilearn,scikit-multilearn/scikit-multilearn,sklearn-utils,,https://github.com/scikit-multilearn/scikit-multilearn,https://github.com/scikit-multilearn/scikit-multilearn,BSD-2-Clause,2014-04-30 13:05:44.000,2024-02-01 04:40:03.000000,2023-04-19 21:43:19,547.0,174.0,31.0,87.0,88.0,123.0,949.0,A scikit-learn based module for multi-label et. al. classification.,28.0,27,False,,2018-12-10 16:24:47.000,0.2.0,7.0,,scikit-multilearn,,,,['sklearn'],2191.0,2166.0,https://pypi.org/project/scikit-multilearn,2018-12-10 16:24:47.000,25.0,87951.0,87951.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
437,PyNNDescent,lmcinnes/pynndescent,nn-search,,https://github.com/lmcinnes/pynndescent,https://github.com/lmcinnes/pynndescent,BSD-2-Clause,2018-02-07 23:23:54.000,2025-04-22 14:57:06.248000,2024-11-10 14:49:37,681.0,106.0,13.0,100.0,77.0,68.0,943.0,A Python nearest neighbor descent for approximate nearest neighbors.,30.0,27,True,,2024-06-17 15:48:31.000,0.5.13,32.0,,pynndescent,conda-forge/pynndescent,,,,12972.0,12816.0,https://pypi.org/project/pynndescent,2024-06-17 15:48:31.000,156.0,2266367.0,2305400.0,https://anaconda.org/conda-forge/pynndescent,2025-04-22 14:57:06.248,2420090.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
438,mahotas,luispedro/mahotas,image,,https://github.com/luispedro/mahotas,https://github.com/luispedro/mahotas,MIT,2010-01-31 00:13:06.000,2025-08-05 04:47:05.000000,2025-08-05 04:46:43,1329.0,149.0,48.0,60.0,20.0,72.0,874.0,Computer Vision in Python.,35.0,27,True,2.0,2024-07-17 21:10:14.000,1.4.18,63.0,,mahotas,conda-forge/mahotas,,,,1629.0,1566.0,https://pypi.org/project/mahotas,2024-07-17 21:10:14.000,63.0,33053.0,44849.0,https://anaconda.org/conda-forge/mahotas,2025-04-22 14:56:20.679,743183.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
439,CLTK,cltk/cltk,nlp,,https://github.com/cltk/cltk,https://github.com/cltk/cltk,MIT,2014-01-11 23:59:47.000,2025-09-14 15:12:13.000000,2025-07-12 05:19:00,3723.0,339.0,65.0,694.0,40.0,542.0,870.0,The Classical Language Toolkit.,122.0,27,True,1.0,2025-05-04 21:33:45.000,1.5.0,219.0,,cltk,,,,,318.0,301.0,https://pypi.org/project/cltk,2025-05-04 21:17:17.000,17.0,4519.0,4520.0,,,,,,,,3.0,149.0,,,,,,,,,,,,,,,,,,
440,python-soundfile,bastibe/python-soundfile,audio,,https://github.com/bastibe/python-soundfile,https://github.com/bastibe/python-soundfile,BSD-3-Clause,2013-08-27 13:36:52.000,2025-04-28 08:19:30.000000,2025-04-28 08:19:30,625.0,117.0,17.0,207.0,124.0,141.0,791.0,"SoundFile is an audio library based on libsndfile, CFFI, and NumPy.",38.0,27,True,,2025-01-25 09:16:44.000,0.13.1,17.0,,soundfile,anaconda/pysoundfile,,,,1067.0,,https://pypi.org/project/soundfile,2025-01-25 09:16:44.000,1067.0,9268448.0,9268600.0,https://anaconda.org/anaconda/pysoundfile,,,,,,,3.0,21249.0,,,,,,,,,,,,,,,,,,
441,pyvips,libvips/pyvips,image,,https://github.com/libvips/pyvips,https://github.com/libvips/pyvips,MIT,2017-07-28 16:39:43.000,2025-09-04 14:24:28.000000,2025-09-04 14:24:28,504.0,52.0,9.0,78.0,195.0,472.0,728.0,python binding for libvips using cffi.,17.0,27,True,3.0,2025-04-28 10:07:43.000,3.0.0,27.0,,pyvips,conda-forge/pyvips,,,,1268.0,1174.0,https://pypi.org/project/pyvips,2025-04-28 10:07:43.000,94.0,186278.0,190469.0,https://anaconda.org/conda-forge/pyvips,2025-09-04 11:40:57.991,247285.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
442,pyRiemann,pyRiemann/pyRiemann,ml-frameworks,,https://github.com/pyRiemann/pyRiemann,https://github.com/pyRiemann/pyRiemann,BSD-3-Clause,2015-04-19 16:01:44.000,2025-08-26 18:20:01.000000,2025-08-26 18:20:01,671.0,172.0,28.0,266.0,3.0,108.0,695.0,Machine learning for multivariate data through the Riemannian geometry of positive definite matrices in Python.,38.0,27,True,8.0,2025-07-23 06:26:24.000,0.9,15.0,,pyriemann,conda-forge/pyriemann,,https://pyriemann.readthedocs.io/en/latest/,['sklearn'],511.0,480.0,https://pypi.org/project/pyriemann,2025-07-23 06:26:49.000,31.0,125251.0,125635.0,https://anaconda.org/conda-forge/pyriemann,2025-07-23 10:05:56.477,15012.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
443,PyStan,stan-dev/pystan,probabilistics,,https://github.com/stan-dev/pystan,https://github.com/stan-dev/pystan,ISC,2017-09-17 14:13:04.000,2025-04-22 14:56:33.006000,2024-07-03 17:02:18,237.0,61.0,14.0,207.0,14.0,187.0,356.0,"PyStan, a Python interface to Stan, a platform for statistical modeling. Documentation: https://pystan.readthedocs.io.",14.0,27,False,,2024-07-03 17:04:15.000,3.10.0,73.0,,pystan,conda-forge/pystan,,,,10725.0,10564.0,https://pypi.org/project/pystan,2024-07-03 17:04:15.000,161.0,582095.0,633229.0,https://anaconda.org/conda-forge/pystan,2025-04-22 14:56:33.006,3119197.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
444,lkpy,lenskit/lkpy,recommender-systems,,https://github.com/lenskit/lkpy,https://github.com/lenskit/lkpy,MIT,2018-06-08 21:05:10.000,2025-09-18 14:45:33.000000,2025-09-18 14:45:33,6319.0,71.0,6.0,575.0,84.0,183.0,299.0,Python recommendation toolkit.,39.0,27,False,362.0,2025-03-12 17:48:24.000,2025.2.0,54.0,,lenskit,conda-forge/lenskit,,,,146.0,135.0,https://pypi.org/project/lenskit,2025-05-20 17:15:04.000,11.0,5334.0,6188.0,https://anaconda.org/conda-forge/lenskit,2025-04-22 14:57:40.279,49543.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
445,Dopamine,google/dopamine,reinforcement-learning,,https://github.com/google/dopamine,https://github.com/google/dopamine,Apache-2.0,2018-07-26 09:58:36.000,2024-11-04 14:34:30.000000,2024-11-04 14:34:28,348.0,1392.0,418.0,51.0,109.0,89.0,10806.0,Dopamine is a research framework for fast prototyping of reinforcement learning algorithms.,15.0,26,True,,2024-10-31 13:26:46.000,4.1.2,50.0,,dopamine-rl,,,,['tensorflow'],31.0,21.0,https://pypi.org/project/dopamine-rl,2024-10-31 13:26:46.000,10.0,40105.0,40105.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
446,TTS,mozilla/TTS,audio,,https://github.com/mozilla/TTS,https://github.com/mozilla/TTS,MPL-2.0,2018-01-23 14:22:06.000,2023-11-09 15:37:59.000000,2021-02-12 10:36:31,2184.0,1310.0,188.0,214.0,35.0,535.0,10005.0,Deep learning for Text to Speech (Discussion forum: https://discourse.mozilla.org/c/tts).,56.0,26,False,,2021-01-29 00:03:56.000,0.0.9,1.0,,,,,,,21.0,21.0,,,,,334.0,,,,,,,,3.0,18708.0,,,,,,,,,,,,,,,,,,
447,flashtext,vi3k6i5/flashtext,nlp,,https://github.com/vi3k6i5/flashtext,https://github.com/vi3k6i5/flashtext,MIT,2017-08-15 18:03:01.000,2025-04-22 14:57:29.789000,2022-05-03 07:13:22,108.0,603.0,139.0,31.0,69.0,55.0,5678.0,Extract Keywords from sentence or Replace keywords in sentences.,7.0,26,False,,,,18.0,,flashtext,conda-forge/flashtext,,,,2093.0,2037.0,https://pypi.org/project/flashtext,2018-02-16 05:24:17.000,56.0,1803707.0,1804068.0,https://anaconda.org/conda-forge/flashtext,2025-04-22 14:57:29.789,22399.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
448,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2025-08-31 01:15:56.000000,2025-08-31 01:15:50,344.0,1003.0,48.0,34.0,69.0,113.0,5625.0,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",24.0,26,True,1.0,2022-01-14 08:49:08.000,0.6.6,23.0,,scikit-opt,,,,['sklearn'],294.0,279.0,https://pypi.org/project/scikit-opt,2022-01-14 08:49:08.000,15.0,8833.0,8833.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
449,TensorTrade,tensortrade-org/tensortrade,financial-data,,https://github.com/tensortrade-org/tensortrade,https://github.com/tensortrade-org/tensortrade,Apache-2.0,2019-07-30 21:28:32.000,2025-04-22 14:57:50.621000,2024-06-09 21:29:43,1062.0,1076.0,252.0,218.0,53.0,204.0,5464.0,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",61.0,26,False,,2021-05-10 18:04:30.000,1.0.3,27.0,,tensortrade,conda-forge/tensortrade,,,,73.0,72.0,https://pypi.org/project/tensortrade,2021-05-10 18:00:35.000,1.0,1163.0,1263.0,https://anaconda.org/conda-forge/tensortrade,2025-04-22 14:57:50.621,5306.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
450,facenet-pytorch,timesler/facenet-pytorch,image,,https://github.com/timesler/facenet-pytorch,https://github.com/timesler/facenet-pytorch,MIT,2019-05-25 01:29:24.000,2025-09-16 22:04:42.000000,2024-08-02 08:16:49,252.0,994.0,54.0,58.0,82.0,109.0,4980.0,Pretrained Pytorch face detection (MTCNN) and facial recognition (InceptionResnet) models.,18.0,26,False,,2024-04-29 17:50:14.000,2.6.0,33.0,,facenet-pytorch,,,,['pytorch'],69.0,,https://pypi.org/project/facenet-pytorch,2024-04-29 17:50:14.000,69.0,99956.0,130413.0,,,,,,,,3.0,2132029.0,,,,,,,,,,,,,,,,,,
451,yellowbrick,DistrictDataLabs/yellowbrick,interpretability,,https://github.com/DistrictDataLabs/yellowbrick,https://github.com/DistrictDataLabs/yellowbrick,Apache-2.0,2016-05-18 14:12:17.000,2025-04-22 14:57:33.497000,2023-07-05 18:14:28,901.0,560.0,104.0,623.0,99.0,608.0,4375.0,Visual analysis and diagnostic tools to facilitate machine learning model selection.,113.0,26,False,,2022-08-21 12:49:43.000,1.5,24.0,,yellowbrick,conda-forge/yellowbrick,,,['sklearn'],105.0,,https://pypi.org/project/yellowbrick,2022-08-21 16:11:55.287,105.0,436919.0,438516.0,https://anaconda.org/conda-forge/yellowbrick,2025-04-22 14:57:33.497,97458.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
452,NeuralProphet,ourownstory/neural_prophet,time-series-data,,https://github.com/ourownstory/neural_prophet,https://github.com/ourownstory/neural_prophet,MIT,2020-05-04 05:12:43.000,2025-01-08 20:48:50.000000,2024-09-13 01:42:25,1464.0,495.0,57.0,830.0,71.0,499.0,4171.0,NeuralProphet: A simple forecasting package.,56.0,26,True,,2024-06-21 07:42:22.000,0.9.0,36.0,,neuralprophet,,,,['pytorch'],8.0,,https://pypi.org/project/neuralprophet,2024-06-26 23:51:51.000,8.0,76548.0,76548.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
453,pomegranate,jmschrei/pomegranate,probabilistics,,https://github.com/jmschrei/pomegranate,https://github.com/jmschrei/pomegranate,MIT,2014-11-24 18:36:58.000,2025-04-22 14:57:07.761000,2025-02-07 18:03:57,996.0,593.0,95.0,344.0,39.0,763.0,3477.0,"Fast, flexible and easy to use probabilistic modelling in Python.",75.0,26,True,,2025-02-07 18:05:56.000,1.1.2,78.0,,pomegranate,conda-forge/pomegranate,,,,67.0,,https://pypi.org/project/pomegranate,2025-02-07 18:05:56.000,67.0,23243.0,26784.0,https://anaconda.org/conda-forge/pomegranate,2025-04-22 14:57:07.761,226664.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
454,Determined,determined-ai/determined,ml-frameworks,,https://github.com/determined-ai/determined,https://github.com/determined-ai/determined,Apache-2.0,2020-04-07 16:12:29.000,2025-03-20 19:09:46.000000,2025-03-20 19:09:13,8394.0,365.0,81.0,9859.0,103.0,350.0,3187.0,"Determined is an open-source machine learning platform that simplifies distributed training, hyperparameter tuning,..",125.0,26,True,,2025-03-19 23:12:44.000,0.38.1,607.0,,determined,,,https://docs.determined.ai,"['pytorch', 'tensorflow']",4.0,,https://pypi.org/project/determined,2025-03-19 23:33:17.000,4.0,18918.0,19161.0,,,,,,,,3.0,13904.0,,,,,,,,,,,,,,,,,,
455,pytorch-optimizer,jettify/pytorch-optimizer,pytorch-utils,,https://github.com/jettify/pytorch-optimizer,https://github.com/jettify/pytorch-optimizer,Apache-2.0,2020-01-03 03:16:39.000,2025-04-22 14:57:50.627000,2023-06-20 03:14:12,435.0,305.0,32.0,477.0,54.0,30.0,3139.0,torch-optimizer -- collection of optimizers for Pytorch.,26.0,26,False,,2021-10-31 03:00:19.000,0.3.0,21.0,,torch_optimizer,conda-forge/torch-optimizer,,,['pytorch'],86.0,,https://pypi.org/project/torch_optimizer,2021-10-31 03:00:19.000,86.0,217224.0,217516.0,https://anaconda.org/conda-forge/torch-optimizer,2025-04-22 14:57:50.627,15504.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
456,SHOGUN,shogun-toolbox/shogun,ml-frameworks,,https://github.com/shogun-toolbox/shogun,https://github.com/shogun-toolbox/shogun,BSD-3-Clause,2011-04-01 10:44:32.000,2025-04-22 14:56:38.712000,2023-12-19 18:37:18,17589.0,1050.0,213.0,3649.0,429.0,1115.0,3052.0,Unified and efficient Machine Learning.,248.0,26,False,,2019-07-05 10:23:31.000,shogun_6.1.4,10.0,,,conda-forge/shogun,shogun/shogun,,,,,,,,,2195.0,https://anaconda.org/conda-forge/shogun,2025-04-22 14:56:38.712,214422.0,https://hub.docker.com/r/shogun/shogun,2019-01-31 13:45:10.435327,1.0,1555.0,3.0,,,,,,,,,shogun,,,,,,,,,,
457,Sweetviz,fbdesignpro/sweetviz,data-viz,,https://github.com/fbdesignpro/sweetviz,https://github.com/fbdesignpro/sweetviz,MIT,2020-05-09 15:25:47.000,2025-04-22 14:57:46.014000,2023-11-29 13:26:08,135.0,284.0,53.0,25.0,46.0,97.0,3045.0,"Visualize and compare datasets, target values and associations, with one line of code.",11.0,26,False,,2023-11-29 13:30:45.000,2.3.1,35.0,,sweetviz,conda-forge/sweetviz,,,,3187.0,3157.0,https://pypi.org/project/sweetviz,2023-11-29 13:27:52.000,30.0,94029.0,94877.0,https://anaconda.org/conda-forge/sweetviz,2025-04-22 14:57:46.014,46655.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
458,TabNet,dreamquark-ai/tabnet,pytorch-utils,,https://github.com/dreamquark-ai/tabnet,https://github.com/dreamquark-ai/tabnet,MIT,2019-10-17 11:17:32.000,2025-04-22 14:58:07.520000,2023-07-23 14:42:27,191.0,509.0,37.0,253.0,52.0,307.0,2845.0,PyTorch implementation of TabNet paper : https://arxiv.org/pdf/1908.07442.pdf.,21.0,26,False,,2023-07-23 13:34:05.000,4.1.0,19.0,,pytorch-tabnet,conda-forge/pytorch-tabnet,,,['pytorch'],11.0,,https://pypi.org/project/pytorch-tabnet,2023-07-23 13:26:57.000,11.0,72125.0,72385.0,https://anaconda.org/conda-forge/pytorch-tabnet,2025-04-22 14:58:07.520,11726.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
459,TF Ranking,tensorflow/ranking,recommender-systems,,https://github.com/tensorflow/ranking,https://github.com/tensorflow/ranking,Apache-2.0,2018-12-03 20:48:57.000,2024-03-18 21:00:38.000000,2024-03-18 20:31:55,556.0,477.0,93.0,44.0,91.0,240.0,2782.0,Learning to Rank in TensorFlow.,36.0,26,False,,2024-03-18 21:00:38.000,0.5.5,23.0,,tensorflow_ranking,,,,['tensorflow'],15.0,,https://pypi.org/project/tensorflow_ranking,2024-03-18 21:00:38.000,15.0,81740.0,81740.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
460,Neural Network Libraries,sony/nnabla,ml-frameworks,,https://github.com/sony/nnabla,https://github.com/sony/nnabla,Apache-2.0,2017-06-26 01:07:10.000,2025-08-29 07:28:05.000000,2025-08-29 07:28:02,3560.0,333.0,153.0,1185.0,35.0,60.0,2761.0,Neural Network Libraries.,76.0,26,True,2.0,2024-05-29 05:14:17.000,1.39.0,79.0,,nnabla,,,,,44.0,,https://pypi.org/project/nnabla,2024-05-29 02:51:02.000,44.0,1972.0,1982.0,,,,,,,,3.0,1041.0,,,,,,,,,,,,,,,,,,
461,pygal,Kozea/pygal,graph,,https://github.com/Kozea/pygal,https://github.com/Kozea/pygal,LGPL-3.0,2011-09-23 10:17:50.000,2025-04-22 14:57:06.322000,2024-08-12 14:54:41,1058.0,417.0,122.0,147.0,199.0,250.0,2731.0,PYthon svg GrAph plotting Library.,77.0,26,False,,2024-08-12 14:55:21.000,3.0.5,81.0,,pygal,conda-forge/pygal,,,,101.0,,https://pypi.org/project/pygal,2024-08-12 14:55:21.000,101.0,298318.0,302235.0,https://anaconda.org/conda-forge/pygal,2025-04-22 14:57:06.322,125354.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
462,Fairness 360,Trusted-AI/AIF360,interpretability,,https://github.com/Trusted-AI/AIF360,https://github.com/Trusted-AI/AIF360,Apache-2.0,2018-08-22 20:47:15.000,2025-04-22 14:57:36.856000,2024-12-10 03:08:33,438.0,863.0,91.0,295.0,200.0,104.0,2650.0,"A comprehensive set of fairness metrics for datasets and machine learning models, explanations for these metrics, and..",72.0,26,True,,2024-04-08 20:03:12.000,0.6.1,12.0,,aif360,conda-forge/aif360,,,,769.0,737.0,https://pypi.org/project/aif360,2024-04-08 20:03:12.000,32.0,30608.0,31062.0,https://anaconda.org/conda-forge/aif360,2025-04-22 14:57:36.856,27275.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
463,Enigma Catalyst,scrtlabs/catalyst,financial-data,,https://github.com/scrtlabs/catalyst,https://github.com/scrtlabs/catalyst,Apache-2.0,2017-06-13 22:31:34.000,2022-11-26 14:07:55.000000,2021-09-22 15:31:55,6364.0,730.0,167.0,94.0,136.0,358.0,2545.0,An Algorithmic Trading Library for Crypto-Assets in Python.,152.0,26,False,,2018-11-11 16:46:28.000,0.5.21,52.0,,enigma-catalyst,,,,,31.0,29.0,https://pypi.org/project/enigma-catalyst,2018-11-11 16:46:28.000,2.0,230.0,230.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
464,langid,saffsd/langid.py,nlp,,https://github.com/saffsd/langid.py,https://github.com/saffsd/langid.py,BSD-3-Clause,2011-04-29 00:16:56.000,2020-01-01 10:49:30.000000,2017-07-15 02:49:17,242.0,315.0,65.0,15.0,28.0,47.0,2424.0,Stand-alone language identification system.,9.0,26,False,,2016-04-05 22:34:15.000,1.1.6,8.0,,langid,,,,,155.0,,https://pypi.org/project/langid,2016-04-05 22:34:15.000,155.0,625188.0,625188.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
465,Feature Engine,solegalli/feature_engine,others,,https://github.com/solegalli/feature_engine,https://github.com/solegalli/feature_engine,BSD-3-Clause,2020-08-06 19:43:35.639,2025-08-29 23:25:50.219000,2024-08-31 13:01:11,360.0,327.0,1.0,1.0,1.0,,2117.0,Feature engineering package with sklearn like functionality.,49.0,26,False,,2025-08-28 17:15:59.000,1.9.3,46.0,,feature_engine,conda-forge/feature_engine,,,,199.0,,https://pypi.org/project/feature_engine,2025-08-28 17:15:59.000,199.0,326957.0,328254.0,https://anaconda.org/conda-forge/feature_engine,2025-08-29 23:25:50.219,79133.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
466,efficientnet,qubvel/efficientnet,tensorflow-utils,,https://github.com/qubvel/efficientnet,https://github.com/qubvel/efficientnet,Apache-2.0,2019-05-30 20:21:09.000,2025-04-22 15:32:32.084000,2021-07-16 09:03:20,66.0,463.0,38.0,43.0,64.0,58.0,2096.0,Implementation of EfficientNet model. Keras and TensorFlow Keras.,10.0,26,False,,2020-09-15 16:26:00.000,1.1.1,9.0,,efficientnet,anaconda/efficientnet,,,['tensorflow'],2786.0,2772.0,https://pypi.org/project/efficientnet,2020-09-15 16:26:00.000,14.0,91042.0,94527.0,https://anaconda.org/anaconda/efficientnet,2025-04-22 15:32:32.084,720.0,,,,,3.0,263971.0,,,,,,,,,,,,,,,,,,
