,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,recent_commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,updated_github_id,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id
524,RLax,deepmind/rlax,reinforcement-learning,,https://github.com/google-deepmind/rlax,https://github.com/google-deepmind/rlax,Apache-2.0,2020-02-18 07:14:59.000,2025-09-25 14:55:29.000000,2025-09-01 23:38:43,216.0,94.0,32.0,121.0,8.0,19.0,1356.0,A library of reinforcement learning building blocks in JAX.,22.0,25,True,2.0,2025-09-01 23:39:58.000,0.1.8,12.0,google-deepmind/rlax,rlax,,,,['jax'],388.0,366.0,https://pypi.org/project/rlax,2025-09-01 23:39:58.000,22.0,43714.0,43714.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
525,livelossplot,stared/livelossplot,ml-experiments,,https://github.com/stared/livelossplot,https://github.com/stared/livelossplot,MIT,2018-03-10 17:51:43.000,2025-03-31 13:51:06.000000,2025-01-03 19:07:34,348.0,141.0,27.0,69.0,6.0,73.0,1319.0,"Live training loss plot in Jupyter Notebook for Keras, PyTorch and others.",17.0,25,True,,2025-01-03 15:28:53.000,0.5.6,26.0,,livelossplot,,,,['jupyter'],1883.0,1867.0,https://pypi.org/project/livelossplot,2025-01-03 15:28:53.000,16.0,15602.0,15602.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
526,GPUtil,anderskm/gputil,gpu-utilities,,https://github.com/anderskm/gputil,https://github.com/anderskm/gputil,MIT,2017-01-16 11:57:43.000,2024-04-13 14:07:28.000000,2019-08-16 09:00:15,140.0,122.0,11.0,26.0,29.0,16.0,1204.0,A Python module for getting the GPU status from NVIDA GPUs using nvidia-smi programmically in Python.,14.0,25,False,,2018-12-18 09:12:13.000,1.4.0,8.0,,gputil,,,,,9373.0,8901.0,https://pypi.org/project/gputil,2018-12-18 09:12:13.000,472.0,817781.0,817781.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
527,ChainerRL,chainer/chainerrl,reinforcement-learning,,https://github.com/chainer/chainerrl,https://github.com/chainer/chainerrl,MIT,2017-01-30 04:58:15.000,2021-08-10 18:25:48.000000,2021-04-17 06:02:30,3471.0,223.0,71.0,415.0,65.0,147.0,1195.0,ChainerRL is a deep reinforcement learning library built on top of Chainer.,28.0,25,False,,2020-02-14 05:35:56.000,0.8.0,10.0,,chainerrl,,,,,183.0,178.0,https://pypi.org/project/chainerrl,2020-02-14 05:35:56.000,5.0,2020.0,2020.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
528,detoxify,unitaryai/detoxify,nlp,,https://github.com/unitaryai/detoxify,https://github.com/unitaryai/detoxify,Apache-2.0,2020-09-23 15:24:21.000,2025-07-29 22:47:55.000000,2025-07-29 22:47:55,265.0,131.0,12.0,59.0,37.0,30.0,1116.0,Trained models & code to predict toxic comments on all 3 Jigsaw Toxic Comment Challenges. Built using Pytorch..,14.0,25,True,1.0,2024-02-01 14:51:21.000,0.5.2,13.0,,detoxify,,,,,999.0,969.0,https://pypi.org/project/detoxify,2024-02-01 14:51:21.000,30.0,135768.0,165521.0,,,,,,,,3.0,1725706.0,,,,,,,,,,,,,,,,,,
529,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000,2025-08-31 07:41:27.173000,2025-08-12 12:53:29,742.0,157.0,14.0,118.0,30.0,267.0,1089.0,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,48.0,25,True,1.0,2023-10-06 08:51:55.000,0.6.18,31.0,,torch-sparse,conda-forge/pytorch_sparse,,,['pytorch'],122.0,,https://pypi.org/project/torch-sparse,2023-10-06 08:51:55.000,122.0,56036.0,70478.0,https://anaconda.org/conda-forge/pytorch_sparse,2025-08-31 07:41:27.173,909880.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
530,scikit-cuda,lebedov/scikit-cuda,gpu-utilities,,https://github.com/lebedov/scikit-cuda,https://github.com/lebedov/scikit-cuda,BSD-3-Clause,2010-09-27 02:02:07.000,2023-10-15 05:57:46.000000,2023-10-15 05:57:46,1036.0,183.0,47.0,116.0,61.0,170.0,989.0,Python interface to GPU-powered libraries.,44.0,25,False,,2019-05-27 00:29:00.000,0.5.3,7.0,,scikit-cuda,,,,,352.0,329.0,https://pypi.org/project/scikit-cuda,2019-05-27 00:29:00.000,23.0,3418.0,3418.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
531,data-validation,tensorflow/data-validation,data-viz,,https://github.com/tensorflow/data-validation,https://github.com/tensorflow/data-validation,Apache-2.0,2018-07-02 15:47:02.000,2025-06-23 23:04:04.000000,2025-06-23 23:03:32,995.0,178.0,46.0,97.0,39.0,148.0,773.0,Library for exploring and validating machine learning data.,30.0,25,True,,2025-06-09 20:41:07.000,1.17.0,49.0,,tensorflow-data-validation,,,,"['tensorflow', 'jupyter']",32.0,,https://pypi.org/project/tensorflow-data-validation,2025-06-09 21:51:40.000,32.0,152456.0,152467.0,,,,,,,,3.0,1002.0,,,,,,,,,,,,,,,,,,
532,NeuPy,itdxer/neupy,ml-frameworks,,https://github.com/itdxer/neupy,https://github.com/itdxer/neupy,MIT,2015-08-24 19:45:11.000,2024-11-18 15:00:19.000000,2023-01-03 21:24:56,1146.0,158.0,32.0,25.0,35.0,236.0,736.0,NeuPy is a Tensorflow based python library for prototyping and building neural networks.,8.0,25,False,,2019-04-04 19:44:59.000,0.8.2,34.0,,neupy,,,,,192.0,188.0,https://pypi.org/project/neupy,2019-04-04 19:43:06.000,4.0,4327.0,4327.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
533,whoosh,mchaput/whoosh,nlp,,https://github.com/mchaput/whoosh,https://github.com/mchaput/whoosh,BSD-1-Clause,2015-04-17 19:34:47.000,2025-09-03 07:47:52.647000,2022-01-15 18:08:37,1718.0,73.0,13.0,13.0,44.0,7.0,641.0,Pure-Python full-text search library.,42.0,25,False,,2016-04-04 01:19:40.000,2.7.4,141.0,,whoosh,conda-forge/whoosh,,,,232.0,,https://pypi.org/project/whoosh,2016-04-04 01:19:40.000,232.0,732252.0,741999.0,https://anaconda.org/conda-forge/whoosh,2025-09-03 07:47:52.647,506864.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
534,Hyperactive,SimonBlanke/Hyperactive,hyperopt,,https://github.com/SimonBlanke/Hyperactive,https://github.com/SimonBlanke/Hyperactive,MIT,2018-11-01 08:53:30.000,2025-09-21 11:28:07.000000,2025-09-21 11:28:06,2688.0,51.0,10.0,92.0,35.0,83.0,532.0,An optimization and data collection toolbox for convenient and fast prototyping of computationally expensive models.,15.0,25,True,51.0,2025-09-21 06:34:51.000,5.0.2,84.0,,hyperactive,,,,,53.0,40.0,https://pypi.org/project/hyperactive,2025-09-20 05:26:04.000,13.0,5882.0,5886.0,,,,,,,,2.0,323.0,,,,,,,,,,,,,,,,,,
535,lightwood,mindsdb/lightwood,hyperopt,,https://github.com/mindsdb/lightwood,https://github.com/mindsdb/lightwood,GPL-3.0,2019-05-20 21:31:14.000,2025-09-02 09:43:30.000000,2025-09-01 13:56:27,5713.0,100.0,17.0,813.0,8.0,446.0,484.0,Lightwood is Legos for Machine Learning.,50.0,25,False,9.0,2025-09-02 09:28:48.000,25.9.1.0,215.0,,lightwood,,,,['pytorch'],110.0,108.0,https://pypi.org/project/lightwood,2025-09-02 09:43:30.000,2.0,60193.0,60193.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
536,scikit-posthocs,maximtrp/scikit-posthocs,probabilistics,,https://github.com/maximtrp/scikit-posthocs,https://github.com/maximtrp/scikit-posthocs,MIT,2017-06-22 19:41:37.000,2025-09-11 11:20:36.000000,2025-09-11 11:20:36,562.0,41.0,4.0,22.0,5.0,67.0,375.0,Multiple Pairwise Comparisons (Post Hoc) Tests in Python.,18.0,25,True,4.0,2025-03-29 10:07:06.000,0.11.4,32.0,,scikit-posthocs,conda-forge/scikit-posthocs,,,['sklearn'],1260.0,1187.0,https://pypi.org/project/scikit-posthocs,2025-03-29 10:07:06.000,73.0,117456.0,135565.0,https://anaconda.org/conda-forge/scikit-posthocs,2025-04-22 14:57:37.742,1068466.0,,,,,3.0,67.0,,,,,,,,,,,,,,,,,,
537,PyText,facebookresearch/pytext,nlp,,https://github.com/facebookresearch/pytext,https://github.com/facebookresearch/pytext,BSD-3-Clause,2018-07-31 23:40:46.000,2022-10-17 19:55:31.000000,2022-10-17 19:51:05,1735.0,802.0,165.0,1588.0,145.0,74.0,6338.0,A natural language modeling framework based on PyTorch.,234.0,24,False,,2020-06-08 23:30:58.000,0.3.3,13.0,,pytext-nlp,,,,['pytorch'],21.0,21.0,https://pypi.org/project/pytext-nlp,2020-06-08 22:49:33.000,,89.0,94.0,,,,,,,,3.0,443.0,,,,,,,,,,,,,,,,,,
538,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2025-04-24 02:53:53.000000,2025-04-24 02:51:21,1108.0,924.0,110.0,676.0,146.0,544.0,5592.0,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,123.0,24,True,,2019-08-26 19:04:21.000,0.3.1,12.0,,mmf,,,,['pytorch'],24.0,23.0,https://pypi.org/project/mmf,2020-06-12 22:15:02.000,1.0,299.0,299.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
539,layout-parser,Layout-Parser/layout-parser,image,,https://github.com/Layout-Parser/layout-parser,https://github.com/Layout-Parser/layout-parser,Apache-2.0,2020-06-10 20:22:54.000,2024-08-15 06:26:34.000000,2022-08-06 21:47:18,182.0,507.0,79.0,63.0,112.0,57.0,5507.0,A Unified Toolkit for Deep Learning Based Document Image Analysis.,8.0,24,False,,2022-04-06 04:38:09.000,0.3.4,11.0,,layoutparser,,,,,22.0,,https://pypi.org/project/layoutparser,2022-04-06 04:38:09.000,22.0,166775.0,166775.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
540,textgenrnn,minimaxir/textgenrnn,nlp,,https://github.com/minimaxir/textgenrnn,https://github.com/minimaxir/textgenrnn,MIT,2017-08-07 02:13:37.000,2022-07-17 19:07:49.000000,2020-07-14 02:41:10,174.0,749.0,134.0,43.0,141.0,98.0,4935.0,Easily train your own text-generating neural network of any size and complexity on any text dataset with a few lines..,19.0,24,False,,2020-02-03 01:07:00.000,2.0.0,14.0,,textgenrnn,,,,['tensorflow'],1186.0,1170.0,https://pypi.org/project/textgenrnn,2020-02-02 21:16:15.000,16.0,316.0,327.0,,,,,,,,3.0,1004.0,,,,,,,,,,,,,,,,,,
541,segmentation_models,qubvel/segmentation_models,image,,https://github.com/qubvel/segmentation_models,https://github.com/qubvel/segmentation_models,MIT,2018-06-05 13:27:56.000,2024-08-21 11:16:16.000000,2024-08-21 11:16:16,206.0,1032.0,91.0,65.0,271.0,270.0,4886.0,Segmentation models with pretrained backbones. Keras and TensorFlow Keras.,15.0,24,False,,2020-01-10 11:36:02.000,1.0.1,8.0,,segmentation_models,,,,['tensorflow'],28.0,,https://pypi.org/project/segmentation_models,2020-01-10 11:36:02.000,28.0,33010.0,33010.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
542,pytorch-summary,sksq96/pytorch-summary,pytorch-utils,,https://github.com/sksq96/pytorch-summary,https://github.com/sksq96/pytorch-summary,MIT,2018-04-23 13:58:04.000,2024-03-02 15:10:25.000000,2021-05-10 18:34:53,57.0,413.0,35.0,57.0,138.0,46.0,4059.0,Model summary in PyTorch similar to `model.summary()` in Keras.,11.0,24,False,,2018-09-26 05:07:28.000,1.5.1,12.0,,torchsummary,,,,['pytorch'],135.0,,https://pypi.org/project/torchsummary,2018-09-26 05:07:28.000,135.0,236073.0,236073.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
543,Snips NLU,snipsco/snips-nlu,nlp,,https://github.com/snipsco/snips-nlu,https://github.com/snipsco/snips-nlu,Apache-2.0,2017-02-08 16:16:36.000,2023-05-22 16:10:15.000000,2021-05-03 12:18:31,2154.0,511.0,132.0,649.0,65.0,198.0,3942.0,Snips Python library to extract meaning from text.,22.0,24,False,,2020-01-15 10:13:17.000,0.20.2,58.0,,snips-nlu,,,,,13.0,,https://pypi.org/project/snips-nlu,2020-01-15 10:13:17.000,13.0,632.0,632.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
544,MatchZoo,NTMC-Community/MatchZoo,nlp,,https://github.com/NTMC-Community/MatchZoo,https://github.com/NTMC-Community/MatchZoo,Apache-2.0,2017-06-08 08:55:22.000,2024-08-02 16:23:45.000000,2021-06-02 17:38:16,1810.0,897.0,173.0,386.0,34.0,430.0,3851.0,"Facilitating the design, comparison and sharing of deep text matching models.",39.0,24,False,,2019-10-24 13:09:11.000,2.2.0,5.0,,matchzoo,,,,['tensorflow'],19.0,19.0,https://pypi.org/project/matchzoo,2019-10-24 13:09:11.000,,58.0,58.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
545,Chartify,spotify/chartify,data-viz,,https://github.com/spotify/chartify,https://github.com/spotify/chartify,Apache-2.0,2018-09-17 14:12:05.000,2025-04-22 14:56:57.373000,2024-10-16 14:45:12,235.0,335.0,88.0,104.0,54.0,32.0,3612.0,Python library that makes it easy for data scientists to create charts.,27.0,24,True,,2024-10-16 14:48:03.000,5.0.1,27.0,,chartify,conda-forge/chartify,,,,92.0,83.0,https://pypi.org/project/chartify,2024-10-16 14:48:03.000,9.0,2659.0,3144.0,https://anaconda.org/conda-forge/chartify,2025-04-22 14:56:57.373,39836.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
546,Hummingbird,microsoft/hummingbird,model-serialisation,,https://github.com/microsoft/hummingbird,https://github.com/microsoft/hummingbird,MIT,2020-03-12 20:27:03.000,2025-07-17 17:52:29.000000,2025-07-17 17:52:29,481.0,287.0,51.0,478.0,72.0,261.0,3481.0,Hummingbird compiles trained ML models into tensor computation for faster inference.,40.0,24,True,1.0,2024-10-25 17:04:56.000,0.4.12,25.0,,hummingbird-ml,conda-forge/hummingbird-ml,,,,7.0,,https://pypi.org/project/hummingbird-ml,2024-10-25 17:04:56.000,7.0,8330.0,9508.0,https://anaconda.org/conda-forge/hummingbird-ml,2025-04-22 14:57:48.691,62908.0,,,,,3.0,901.0,,,,,,,,,,,,,,,,,,
547,AdaNet,tensorflow/adanet,hyperopt,,https://github.com/tensorflow/adanet,https://github.com/tensorflow/adanet,Apache-2.0,2018-06-28 20:20:24.000,2023-11-30 16:30:21.000000,2021-08-30 19:33:24,440.0,529.0,170.0,50.0,67.0,49.0,3469.0,Fast and flexible AutoML with learning guarantees.,27.0,24,False,,2020-07-09 21:03:28.000,0.9.0,13.0,,adanet,,,,['tensorflow'],65.0,63.0,https://pypi.org/project/adanet,2020-07-09 21:03:28.000,2.0,263.0,263.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
548,DDSP,magenta/ddsp,audio,,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000,2025-04-22 14:57:27.526000,2024-09-23 16:30:23,472.0,354.0,66.0,319.0,51.0,124.0,3115.0,DDSP: Differentiable Digital Signal Processing.,32.0,24,True,,2023-05-25 02:30:41.654,3.7.0,55.0,,ddsp,conda-forge/ddsp,,,['tensorflow'],70.0,69.0,https://pypi.org/project/ddsp,2022-05-25 17:42:19.000,1.0,2171.0,2549.0,https://anaconda.org/conda-forge/ddsp,2025-04-22 14:57:27.526,23816.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
549,xLearn,aksnzhy/xlearn,ml-frameworks,,https://github.com/aksnzhy/xlearn,https://github.com/aksnzhy/xlearn,Apache-2.0,2017-06-10 08:09:31.000,2023-08-28 05:14:10.000000,2022-06-05 10:44:18,1342.0,528.0,109.0,73.0,193.0,119.0,3096.0,"High performance, easy-to-use, and scalable machine learning (ML) package, including linear model (LR), factorization..",30.0,24,False,,2019-04-25 02:10:05.000,0.4.4,15.0,,xlearn,,,,,176.0,164.0,https://pypi.org/project/xlearn,2018-12-04 11:05:06.000,12.0,860.0,915.0,,,,,,,,3.0,4995.0,,,,,,,,,,,,,,,,,,
550,HiPlot,facebookresearch/hiplot,data-viz,,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000,2025-04-22 14:57:21.906000,2023-07-19 07:40:10,212.0,146.0,27.0,200.0,20.0,73.0,2801.0,HiPlot makes understanding high dimensional data easy.,9.0,24,False,,2022-05-31 09:00:35.000,0.1.33,113.0,,hiplot,conda-forge/hiplot,,,,541.0,515.0,https://pypi.org/project/hiplot,2022-07-05 08:51:12.000,26.0,48239.0,52032.0,https://anaconda.org/conda-forge/hiplot,2025-04-22 14:57:21.906,254144.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
551,Mars,mars-project/mars,others,,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000,2024-01-02 10:00:14.000000,2023-11-02 03:13:52,1297.0,326.0,91.0,2158.0,215.0,982.0,2743.0,"Mars is a tensor-based unified framework for large-scale data computation which scales numpy, pandas, scikit-learn and..",53.0,24,False,,2023-02-03 19:04:11.785,0.8.1,118.0,,pymars,,,,,2.0,,https://pypi.org/project/pymars,2022-06-12 11:43:21.000,2.0,21640.0,21640.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
552,CausalNex,quantumblacklabs/causalnex,interpretability,,https://github.com/mckinsey/causalnex,https://github.com/mckinsey/causalnex,Apache-2.0,2019-12-12 15:26:09.000,2024-06-26 08:22:56.000000,2024-02-10 10:17:50,226.0,265.0,50.0,98.0,25.0,116.0,2373.0,A Python library that helps data scientists to infer causation rather than observing correlation.,40.0,24,False,,2023-06-22 13:11:59.629,0.12.1,20.0,mckinsey/causalnex,causalnex,,,,"['pytorch', 'sklearn']",167.0,163.0,https://pypi.org/project/causalnex,2023-06-22 13:11:59.629,4.0,2001.0,2001.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
553,Karate Club,benedekrozemberczki/karateclub,graph,,https://github.com/benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,GPL-3.0,2019-12-05 17:35:56.000,2025-04-22 14:57:32.844000,2024-07-17 19:00:21,2319.0,250.0,38.0,40.0,10.0,115.0,2248.0,Karate Club: An API Oriented Open-source Python Framework for Unsupervised Learning on Graphs (CIKM 2020).,20.0,24,False,,2022-12-04 19:04:05.000,_10304,107.0,,karateclub,conda-forge/karateclub,,,,340.0,327.0,https://pypi.org/project/karateclub,2022-10-22 13:31:38.000,13.0,12876.0,13441.0,https://anaconda.org/conda-forge/karateclub,2025-04-22 14:57:32.844,35048.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
554,Labml,labmlai/labml,ml-experiments,,https://github.com/labmlai/labml,https://github.com/labmlai/labml,MIT,2018-11-16 09:34:48.000,2025-04-10 09:30:35.000000,2025-04-10 09:30:30,2362.0,143.0,28.0,279.0,6.0,44.0,2230.0,Monitor deep learning model training and hardware usage from your mobile phone.,9.0,24,True,,2024-09-15 02:15:00.000,0.5.3,147.0,,labml,,,,,242.0,228.0,https://pypi.org/project/labml,2024-09-15 02:15:00.000,14.0,6386.0,6386.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
555,FinTA,peerchemist/finta,financial-data,,https://github.com/peerchemist/finta,https://github.com/peerchemist/finta,LGPL-3.0,2016-09-01 21:02:46.000,2022-07-24 08:40:51.000000,2022-07-24 08:40:51,394.0,695.0,87.0,48.0,24.0,64.0,2219.0,Common financial technical indicators implemented in Pandas.,28.0,24,False,,2021-04-03 08:51:49.000,1.3,19.0,,finta,,,,,665.0,653.0,https://pypi.org/project/finta,2020-10-21 11:39:44.000,12.0,26345.0,26345.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
556,checklist,marcotcr/checklist,interpretability,,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000,2025-04-22 14:57:44.390000,2023-09-26 17:27:56,255.0,207.0,26.0,65.0,11.0,83.0,2042.0,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,15.0,24,False,,2021-05-24 16:45:59.000,0.0.11,10.0,,checklist,conda-forge/checklist,,,['jupyter'],387.0,379.0,https://pypi.org/project/checklist,2021-05-24 16:45:59.000,8.0,1470.0,1652.0,https://anaconda.org/conda-forge/checklist,2025-04-22 14:57:44.390,10208.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
557,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,Apache-2.0,2018-12-21 18:46:46.000,2025-06-13 04:33:41.000000,2025-06-13 04:33:36,899.0,453.0,59.0,373.0,117.0,93.0,1984.0,Library for training machine learning models with privacy for training data.,60.0,24,True,,2024-02-14 19:18:00.000,0.9.0,31.0,,tensorflow-privacy,,,,['tensorflow'],21.0,,https://pypi.org/project/tensorflow-privacy,2024-02-14 19:08:50.000,21.0,22211.0,22213.0,,,,,,,,2.0,191.0,,,,,,,,,,,,,,,,,,
558,TF Recommenders,tensorflow/recommenders,recommender-systems,,https://github.com/tensorflow/recommenders,https://github.com/tensorflow/recommenders,Apache-2.0,2020-06-26 21:38:01.000,2025-09-24 00:56:15.000000,2025-09-24 00:56:10,375.0,290.0,50.0,330.0,269.0,184.0,1980.0,TensorFlow Recommenders is a library for building recommender system models using TensorFlow.,45.0,24,True,2.0,2023-02-03 02:17:00.422,0.7.3,16.0,,tensorflow-recommenders,,,,['tensorflow'],2.0,,https://pypi.org/project/tensorflow-recommenders,2023-02-03 02:17:00.422,2.0,211158.0,211158.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
559,Explainability 360,Trusted-AI/AIX360,interpretability,,https://github.com/Trusted-AI/AIX360,https://github.com/Trusted-AI/AIX360,Apache-2.0,2019-07-11 07:17:48.000,2025-02-26 03:13:04.000000,2025-02-26 03:13:04,633.0,311.0,56.0,120.0,54.0,32.0,1734.0,Interpretability and explainability of data and machine learning models.,41.0,24,True,,2023-07-31 18:54:38.000,0.3.0,5.0,,aix360,,,,,169.0,168.0,https://pypi.org/project/aix360,2023-07-31 18:54:38.000,1.0,2181.0,2181.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
560,sense2vec,explosion/sense2vec,nlp,,https://github.com/explosion/sense2vec,https://github.com/explosion/sense2vec,MIT,2016-01-23 22:15:49.000,2025-04-23 13:04:26.000000,2025-04-23 13:04:26,461.0,239.0,49.0,51.0,24.0,92.0,1659.0,Contextually-keyed word vectors.,20.0,24,True,,2023-04-17 14:14:02.218,2.0.2,24.0,,sense2vec,conda-forge/sense2vec,,,,482.0,469.0,https://pypi.org/project/sense2vec,2021-04-19 07:05:28.000,13.0,3652.0,5788.0,https://anaconda.org/conda-forge/sense2vec,2025-04-22 14:57:12.924,65882.0,,,,,3.0,72910.0,,,,,,,,,,,,,,,,,,
561,auto_ml,ClimbsRocks/auto_ml,hyperopt,,https://github.com/ClimbsRocks/auto_ml,https://github.com/ClimbsRocks/auto_ml,MIT,2016-08-07 21:35:08.000,2021-02-10 07:52:35.000000,2018-03-25 19:46:25,1149.0,311.0,98.0,45.0,188.0,217.0,1653.0,[UNMAINTAINED] Automated machine learning for analytics & production.,14.0,24,False,,2018-02-22 01:13:03.000,2.9.10,78.0,,auto_ml,,,,,14.0,5.0,https://pypi.org/project/auto_ml,2018-02-22 01:13:03.000,9.0,1872.0,1872.0,,,,,,,,3.0,75.0,,,,,,,,,,,,,,,,,,
562,Elephas,maxpumperla/elephas,distributed-ml,,https://github.com/maxpumperla/elephas,https://github.com/maxpumperla/elephas,MIT,2015-08-13 12:09:19.000,2025-09-07 02:43:49.000000,2022-08-31 01:52:51,509.0,308.0,99.0,50.0,8.0,151.0,1574.0,Distributed Deep learning with Keras & Spark.,28.0,24,False,,2025-09-07 02:43:49.000,7.2.0,50.0,,elephas,conda-forge/elephas,,,"['keras', 'spark']",,,https://pypi.org/project/elephas,2025-09-07 02:43:49.000,,2426.0,2680.0,https://anaconda.org/conda-forge/elephas,2025-04-22 14:57:10.644,18546.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
563,DiCE,interpretml/DiCE,interpretability,,https://github.com/interpretml/DiCE,https://github.com/interpretml/DiCE,MIT,2019-05-02 09:51:02.000,2025-07-13 17:35:31.000000,2025-07-13 17:30:34,791.0,210.0,17.0,275.0,93.0,95.0,1446.0,Generate Diverse Counterfactual Explanations for any machine learning model.,23.0,24,True,2.0,2025-07-13 17:34:53.000,0.12,13.0,,dice-ml,,,,"['tensorflow', 'pytorch']",13.0,,https://pypi.org/project/dice-ml,2025-07-13 17:35:31.000,13.0,96414.0,96414.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
564,advertorch,BorealisAI/advertorch,adversarial,,https://github.com/BorealisAI/advertorch,https://github.com/BorealisAI/advertorch,GPL-3.0,2018-11-29 22:17:33.000,2023-09-14 02:51:02.000000,2022-05-29 19:09:18,309.0,198.0,26.0,57.0,27.0,36.0,1356.0,A Toolbox for Adversarial Robustness Research.,21.0,24,False,,2020-06-15 01:20:07.000,0.2.3,10.0,,advertorch,,,,['pytorch'],217.0,212.0,https://pypi.org/project/advertorch,2020-06-15 01:20:07.000,5.0,3357.0,3357.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
565,Node2Vec,eliorc/node2vec,graph,,https://github.com/eliorc/node2vec,https://github.com/eliorc/node2vec,MIT,2017-12-08 13:30:06.000,2025-04-22 14:56:50.341000,2024-08-02 11:14:21,90.0,247.0,20.0,23.0,5.0,92.0,1281.0,Implementation of the node2vec algorithm.,16.0,24,False,,2024-08-02 11:13:59.000,0.5.0,19.0,,node2vec,conda-forge/node2vec,,,,986.0,955.0,https://pypi.org/project/node2vec,2024-08-02 11:12:23.000,31.0,41699.0,42121.0,https://anaconda.org/conda-forge/node2vec,2025-04-22 14:56:50.341,37187.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
566,TFEncrypted,tf-encrypted/tf-encrypted,privacy-ml,,https://github.com/tf-encrypted/tf-encrypted,https://github.com/tf-encrypted/tf-encrypted,Apache-2.0,2018-03-21 18:22:13.000,2024-09-25 05:32:38.000000,2024-09-25 05:32:38,605.0,214.0,51.0,461.0,143.0,297.0,1236.0,A Framework for Encrypted Machine Learning in TensorFlow.,29.0,24,True,,2023-02-08 02:53:00.720,0.9.1,41.0,,tf-encrypted,,,,['tensorflow'],77.0,68.0,https://pypi.org/project/tf-encrypted,2022-11-16 09:12:55.841,9.0,1056.0,1056.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
