,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,recent_commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,updated_github_id,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
495,PyAlgoTrade,gbeced/pyalgotrade,financial-data,,https://github.com/gbeced/pyalgotrade,https://github.com/gbeced/pyalgotrade,Apache-2.0,2012-03-07 01:09:54.000,2023-11-13 07:16:00.000000,2023-03-05 22:07:59,1158.0,1385.0,355.0,59.0,51.0,,4611.0,Python Algorithmic Trading Library.,11.0,25,False,,,,8.0,,pyalgotrade,,,,,214.0,214.0,https://pypi.org/project/pyalgotrade,2018-08-21 01:48:25.000,,3536.0,3536.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
496,Stable Baselines,hill-a/stable-baselines,reinforcement-learning,,https://github.com/hill-a/stable-baselines,https://github.com/hill-a/stable-baselines,MIT,2018-07-02 14:28:59.000,2022-09-04 14:04:44.000000,2022-09-04 14:04:44,839.0,728.0,61.0,247.0,130.0,826.0,4310.0,"A fork of OpenAI Baselines, implementations of reinforcement learning algorithms.",115.0,25,False,,2021-04-06 12:38:10.521,2.10.2,31.0,,stable-baselines,,,,,21.0,,https://pypi.org/project/stable-baselines,2021-04-06 12:38:10.521,21.0,18717.0,18717.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
497,RecBole,RUCAIBox/RecBole,recommender-systems,,https://github.com/RUCAIBox/RecBole,https://github.com/RUCAIBox/RecBole,MIT,2020-06-11 15:18:11.000,2025-03-25 16:28:44.170000,2025-02-24 07:16:40,4388.0,686.0,40.0,1030.0,319.0,720.0,4008.0,"A unified, comprehensive and efficient recommendation library.",79.0,25,True,,2025-02-24 03:08:28.000,1.2.1,11.0,,recbole,aibox/recbole,,,['pytorch'],2.0,,https://pypi.org/project/recbole,2025-02-24 03:08:28.000,2.0,141714.0,141870.0,https://anaconda.org/aibox/recbole,2025-03-25 16:28:44.170,9206.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
498,TensorFlowOnSpark,yahoo/TensorFlowOnSpark,distributed-ml,,https://github.com/yahoo/TensorFlowOnSpark,https://github.com/yahoo/TensorFlowOnSpark,Apache-2.0,2017-01-20 18:15:57.000,2025-04-22 14:57:18.376000,2023-04-27 20:08:56,632.0,945.0,275.0,226.0,16.0,356.0,3869.0,TensorFlowOnSpark brings TensorFlow programs to Apache Spark clusters.,34.0,25,False,,2022-04-21 20:41:22.000,2.2.5,32.0,,tensorflowonspark,conda-forge/tensorflowonspark,,,"['tensorflow', 'spark']",5.0,,https://pypi.org/project/tensorflowonspark,2022-04-21 20:05:56.000,5.0,19782.0,20225.0,https://anaconda.org/conda-forge/tensorflowonspark,2025-04-22 14:57:18.376,31021.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
499,LIT,PAIR-code/lit,interpretability,,https://github.com/PAIR-code/lit,https://github.com/PAIR-code/lit,Apache-2.0,2020-07-28 13:07:26.000,2025-08-22 01:55:34.000000,2024-12-20 21:19:02,1587.0,364.0,66.0,1487.0,118.0,88.0,3596.0,The Learning Interpretability Tool: Interactively analyze ML models to understand their behavior in an extensible and..,38.0,25,True,,2024-12-20 21:57:28.000,1.3.1,20.0,,lit-nlp,conda-forge/lit-nlp,,,,3.0,,https://pypi.org/project/lit-nlp,2024-12-20 21:27:54.000,3.0,7823.0,9927.0,https://anaconda.org/conda-forge/lit-nlp,2025-04-22 14:57:35.818,128403.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
500,pytorchvideo,facebookresearch/pytorchvideo,image,,https://github.com/facebookresearch/pytorchvideo,https://github.com/facebookresearch/pytorchvideo,Apache-2.0,2021-03-09 20:39:13.000,2025-01-25 03:17:32.000000,2025-01-25 03:08:48,183.0,417.0,151.0,86.0,105.0,101.0,3485.0,A deep learning library for video understanding research.,58.0,25,True,,2022-01-20 00:16:35.000,0.1.5,9.0,,pytorchvideo,,,,['pytorch'],24.0,,https://pypi.org/project/pytorchvideo,2022-01-20 00:16:35.000,24.0,56210.0,56210.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
501,PARL,PaddlePaddle/PARL,reinforcement-learning,,https://github.com/PaddlePaddle/PARL,https://github.com/PaddlePaddle/PARL,Apache-2.0,2018-04-25 17:54:22.000,2025-09-13 06:29:18.000000,2025-09-13 06:29:18,518.0,820.0,60.0,646.0,129.0,415.0,3409.0,A high-performance distributed training framework for Reinforcement Learning.,46.0,25,True,1.0,2023-03-14 02:03:08.557,2.2.1,29.0,,parl,,,,['paddle'],138.0,137.0,https://pypi.org/project/parl,2022-05-13 04:46:41.000,1.0,3389.0,3389.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
502,DDSP,magenta/ddsp,audio,,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000,2025-09-30 11:28:19.000000,2024-09-23 16:30:23,472.0,354.0,65.0,320.0,51.0,124.0,3120.0,DDSP: Differentiable Digital Signal Processing.,32.0,25,False,,2023-05-25 02:30:41.654,3.7.0,55.0,,ddsp,conda-forge/ddsp,,,['tensorflow'],71.0,70.0,https://pypi.org/project/ddsp,2022-05-25 17:42:19.000,1.0,3014.0,3390.0,https://anaconda.org/conda-forge/ddsp,2025-04-22 14:57:27.526,24067.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
503,keras-vis,raghakot/keras-vis,interpretability,,https://github.com/raghakot/keras-vis,https://github.com/raghakot/keras-vis,MIT,2016-11-11 23:27:34.000,2022-02-07 16:06:07.000000,2020-04-20 01:03:12,195.0,653.0,67.0,25.0,116.0,101.0,2995.0,Neural network visualization toolkit for keras.,10.0,25,False,,2017-07-06 05:11:22.255,0.4.1,11.0,,keras-vis,,,,['tensorflow'],3067.0,3066.0,https://pypi.org/project/keras-vis,2017-07-06 05:11:22.255,1.0,2444.0,2444.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
504,promptsource,bigscience-workshop/promptsource,nlp,,https://github.com/bigscience-workshop/promptsource,https://github.com/bigscience-workshop/promptsource,Apache-2.0,2021-05-19 15:26:25.000,2023-10-23 17:59:41.000000,2023-10-23 17:59:40,755.0,357.0,35.0,695.0,43.0,151.0,2944.0,"Toolkit for creating, sharing and using natural language prompts.",65.0,25,False,,2022-07-02 17:57:17.000,0.2.3,5.0,,promptsource,,,,,130.0,126.0,https://pypi.org/project/promptsource,2022-04-18 22:31:03.000,4.0,2730.0,2730.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
505,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2024-08-03 17:30:36.000000,2022-10-05 16:26:03,376.0,249.0,48.0,484.0,60.0,70.0,2916.0,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",14.0,25,False,,2022-04-26 01:24:34.000,0.10.0,13.0,,m2cgen,,,,,346.0,343.0,https://pypi.org/project/m2cgen,2022-04-26 01:24:34.000,3.0,14994.0,14995.0,,,,,,,,2.0,105.0,,,,,,,,,,,,,,,,,,
506,neuralcoref,huggingface/neuralcoref,nlp,,https://github.com/huggingface/neuralcoref,https://github.com/huggingface/neuralcoref,MIT,2017-07-03 13:04:16.000,2025-04-22 14:57:21.142000,2021-06-22 10:51:48,116.0,478.0,95.0,49.0,65.0,255.0,2885.0,Fast Coreference Resolution in spaCy with Neural Networks.,21.0,25,False,,2019-04-08 11:28:27.000,4.0.0,5.0,,neuralcoref,conda-forge/neuralcoref,,,,776.0,755.0,https://pypi.org/project/neuralcoref,2019-04-08 09:56:00.000,21.0,2698.0,3069.0,https://anaconda.org/conda-forge/neuralcoref,2025-04-22 14:57:21.142,24431.0,,,,,3.0,1243.0,,,,,,,,,,,,,,,,,,
507,knockknock,huggingface/knockknock,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000,2025-04-22 14:57:16.064000,2020-03-16 04:26:47,75.0,236.0,61.0,42.0,37.0,24.0,2817.0,Knock Knock: Get notified when your training ends with only two additional lines of code.,20.0,25,False,,2020-03-04 04:15:47.000,0.1.8,10.0,,knockknock,conda-forge/knockknock,,,,1425.0,1420.0,https://pypi.org/project/knockknock,2020-03-16 14:30:23.000,5.0,47494.0,49752.0,https://anaconda.org/conda-forge/knockknock,2025-04-22 14:57:16.064,20323.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
508,tensorflow-graphics,tensorflow/graphics,image,,https://github.com/tensorflow/graphics,https://github.com/tensorflow/graphics,Apache-2.0,2019-01-08 10:39:44.000,2025-09-27 07:58:17.000000,2025-02-03 12:43:27,770.0,366.0,76.0,594.0,144.0,95.0,2781.0,TensorFlow Graphics: Differentiable Graphics Layers for TensorFlow.,39.0,25,True,,2021-12-03 22:33:39.000,2021.12.3,25.0,,tensorflow-graphics,,,,['tensorflow'],11.0,,https://pypi.org/project/tensorflow-graphics,2021-12-03 22:33:39.000,11.0,59862.0,59862.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
509,GluonNLP,dmlc/gluon-nlp,nlp,,https://github.com/dmlc/gluon-nlp,https://github.com/dmlc/gluon-nlp,Apache-2.0,2018-04-04 20:57:13.000,2023-10-06 04:01:21.000000,2022-12-25 20:52:27,843.0,529.0,92.0,1045.0,271.0,297.0,2557.0,"Toolkit that enables easy text preprocessing, datasets loading and neural models building to help you speed up your..",88.0,25,False,,2020-08-13 19:17:42.000,0.10.0,26.0,,gluonnlp,,,,['mxnet'],22.0,,https://pypi.org/project/gluonnlp,2020-08-13 19:17:42.000,22.0,26612.0,26612.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
510,scattertext,JasonKessler/scattertext,nlp,,https://github.com/JasonKessler/scattertext,https://github.com/JasonKessler/scattertext,Apache-2.0,2016-07-21 01:47:12.000,2025-04-29 22:00:38.000000,2025-04-29 22:00:33,390.0,291.0,52.0,14.0,23.0,80.0,2314.0,Beautiful visualizations of how language differs among document types.,14.0,25,True,,2024-09-23 05:35:47.000,0.2.2,151.0,,scattertext,conda-forge/scattertext,,,,675.0,670.0,https://pypi.org/project/scattertext,2024-09-23 05:35:47.000,5.0,8298.0,9720.0,https://anaconda.org/conda-forge/scattertext,2025-04-22 14:56:39.793,139403.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
511,Hivemind,learning-at-home/hivemind,distributed-ml,,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000,2025-08-03 20:01:26.000000,2025-08-03 20:01:24,597.0,190.0,56.0,488.0,82.0,106.0,2263.0,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,34.0,25,True,2.0,2025-04-20 10:27:23.000,1.1.11,28.0,,hivemind,,,,,144.0,132.0,https://pypi.org/project/hivemind,2025-04-20 10:21:51.000,12.0,59626.0,59626.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
512,Pillow-SIMD,uploadcare/pillow-simd,image,,https://github.com/uploadcare/pillow-simd,https://github.com/uploadcare/pillow-simd,PIL,2014-11-12 15:33:02.000,2024-10-07 11:50:22.000000,2024-09-23 17:14:22,14660.0,95.0,38.0,60.0,16.0,79.0,2248.0,The friendly PIL fork.,435.0,25,False,,,,72.0,,pillow-simd,,,,,65.0,,https://pypi.org/project/pillow-simd,2024-09-23 18:27:59.000,65.0,27202.0,27202.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
513,Labml,labmlai/labml,ml-experiments,,https://github.com/labmlai/labml,https://github.com/labmlai/labml,MIT,2018-11-16 09:34:48.000,2025-04-10 09:30:35.000000,2025-04-10 09:30:30,2362.0,143.0,27.0,279.0,6.0,44.0,2233.0,Monitor deep learning model training and hardware usage from your mobile phone.,9.0,25,True,,2024-09-15 02:15:00.000,0.5.3,147.0,,labml,,,,,253.0,239.0,https://pypi.org/project/labml,2024-09-15 02:15:00.000,14.0,10334.0,10334.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
514,AmpliGraph,Accenture/AmpliGraph,graph,,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000,2024-11-22 16:48:16.000000,2024-02-28 15:45:58,1631.0,251.0,64.0,63.0,32.0,199.0,2223.0,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,21.0,25,False,,2024-02-28 15:44:03.000,2.1.0,15.0,,ampligraph,,,,['tensorflow'],70.0,68.0,https://pypi.org/project/ampligraph,2024-02-26 17:12:26.000,2.0,912.0,912.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
515,pytorch-nlp,PetrochukM/PyTorch-NLP,nlp,,https://github.com/PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,BSD-3-Clause,2018-02-25 05:00:36.000,2023-07-04 21:11:26.000000,2023-07-04 21:11:26,451.0,254.0,53.0,56.0,24.0,50.0,2221.0,Basic Utilities for PyTorch Natural Language Processing (NLP).,18.0,25,False,,2019-11-04 05:16:00.000,0.5.0,19.0,,pytorch-nlp,,,,['pytorch'],811.0,792.0,https://pypi.org/project/pytorch-nlp,2019-11-04 04:35:18.000,19.0,17833.0,17833.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
516,PyFlux,RJT1990/pyflux,time-series-data,,https://github.com/RJT1990/pyflux,https://github.com/RJT1990/pyflux,BSD-3-Clause,2016-02-16 20:12:02.000,2023-10-24 16:13:23.000000,2018-12-16 15:30:13,118.0,243.0,67.0,21.0,93.0,66.0,2135.0,Open source time series library for Python.,6.0,25,False,,2017-11-21 16:27:06.000,0.4.16,36.0,,pyflux,,,,,294.0,290.0,https://pypi.org/project/pyflux,2017-11-21 16:27:06.000,4.0,297811.0,297811.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
517,TF Recommenders,tensorflow/recommenders,recommender-systems,,https://github.com/tensorflow/recommenders,https://github.com/tensorflow/recommenders,Apache-2.0,2020-06-26 21:38:01.000,2025-09-27 19:14:56.000000,2025-09-27 19:14:51,377.0,291.0,49.0,333.0,269.0,184.0,1979.0,TensorFlow Recommenders is a library for building recommender system models using TensorFlow.,45.0,25,True,4.0,2023-02-03 02:17:00.422,0.7.3,16.0,,tensorflow-recommenders,,,,['tensorflow'],2.0,,https://pypi.org/project/tensorflow-recommenders,2023-02-03 02:17:00.422,2.0,215070.0,215070.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
518,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2025-07-23 08:17:23.000000,2025-07-23 08:17:23,163.0,302.0,53.0,89.0,24.0,191.0,1741.0,"Genetic Programming in Python, with a scikit-learn inspired API.",12.0,25,True,2.0,2022-05-03 10:56:08.000,0.4.2,7.0,,gplearn,conda-forge/gplearn,,,['sklearn'],750.0,731.0,https://pypi.org/project/gplearn,2022-05-03 10:47:30.000,19.0,32731.0,32901.0,https://anaconda.org/conda-forge/gplearn,2025-04-22 14:57:28.627,10892.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
519,Talos,autonomio/talos,hyperopt,,https://github.com/autonomio/talos,https://github.com/autonomio/talos,MIT,2018-05-04 20:36:41.000,2024-04-22 10:30:49.000000,2024-04-22 10:30:48,671.0,269.0,25.0,187.0,12.0,390.0,1638.0,Hyperparameter Experiments with TensorFlow and Keras.,23.0,25,False,,2024-04-21 09:02:06.000,1.4,18.0,,talos,,,,['tensorflow'],216.0,208.0,https://pypi.org/project/talos,2024-04-21 09:02:29.000,8.0,1607.0,1607.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
520,responsible-ai-widgets,microsoft/responsible-ai-toolbox,interpretability,,https://github.com/microsoft/responsible-ai-toolbox,https://github.com/microsoft/responsible-ai-toolbox,MIT,2020-07-06 20:46:53.000,2025-02-07 15:09:04.000000,2025-02-07 15:09:02,1975.0,428.0,43.0,2290.0,94.0,235.0,1631.0,Responsible AI Toolbox is a suite of tools providing model and data exploration and assessment user interfaces and..,43.0,25,True,,2024-07-08 18:03:34.000,0.36.0,57.0,,raiwidgets,,,,"['pytorch', 'tensorflow', 'jupyter']",6.0,,https://pypi.org/project/raiwidgets,2024-07-08 16:42:42.000,6.0,10832.0,10832.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
521,EfficientNets,rwightman/gen-efficientnet-pytorch,pytorch-utils,,https://github.com/rwightman/gen-efficientnet-pytorch,https://github.com/rwightman/gen-efficientnet-pytorch,Apache-2.0,2019-05-11 19:35:56.000,2024-06-13 23:15:42.000000,2024-06-13 23:15:42,109.0,214.0,41.0,12.0,4.0,51.0,1581.0,"Pretrained EfficientNet, EfficientNet-Lite, MixNet, MobileNetV3 / V2, MNASNet A1 and B1, FBNet, Single-Path NAS.",5.0,25,False,,2021-07-08 19:05:05.000,1.0.2,10.0,,geffnet,,,,['pytorch'],308.0,304.0,https://pypi.org/project/geffnet,2021-07-08 19:05:05.000,4.0,204640.0,204640.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
522,keras-ocr,faustomorales/keras-ocr,ocr,,https://github.com/faustomorales/keras-ocr,https://github.com/faustomorales/keras-ocr,MIT,2019-09-20 23:08:50.000,2025-09-22 13:16:10.000000,2025-09-22 13:16:10,208.0,335.0,46.0,45.0,101.0,117.0,1465.0,A packaged and flexible version of the CRAFT text detector and Keras CRNN recognition model.,19.0,25,True,1.0,2023-11-06 16:35:44.000,0.9.3,33.0,,keras-ocr,anaconda/keras-ocr,,,['tensorflow'],724.0,716.0,https://pypi.org/project/keras-ocr,2023-11-06 16:35:44.000,8.0,18249.0,52861.0,https://anaconda.org/anaconda/keras-ocr,2025-04-22 15:32:32.089,441.0,,,,,3.0,2110921.0,,,,,,,,,,,,,,,,,,
523,DALEX,ModelOriented/DALEX,interpretability,,https://github.com/ModelOriented/DALEX,https://github.com/ModelOriented/DALEX,GPL-3.0,2018-02-18 03:24:12.000,2025-07-27 19:45:50.000000,2025-07-27 19:45:48,690.0,168.0,49.0,165.0,25.0,385.0,1440.0,moDel Agnostic Language for Exploration and eXplanation.,27.0,25,False,1.0,2025-02-12 20:48:06.000,1.7.2,29.0,,dalex,conda-forge/dalex,,,,243.0,236.0,https://pypi.org/project/dalex,2025-02-12 20:48:06.000,7.0,31883.0,32443.0,https://anaconda.org/conda-forge/dalex,2025-04-22 14:57:44.228,31957.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
524,NiftyNet,NifTK/NiftyNet,medical-data,,https://github.com/NifTK/NiftyNet,https://github.com/NifTK/NiftyNet,Apache-2.0,2017-08-30 07:55:43.000,2020-04-21 19:54:52.000000,2020-04-21 19:54:51,3284.0,402.0,87.0,165.0,102.0,224.0,1378.0,[unmaintained] An open-source convolutional neural networks platform for research in medical image analysis and image-..,61.0,25,False,,2019-10-10 10:59:33.000,0.6.0,11.0,,niftynet,,,,['tensorflow'],51.0,51.0,https://pypi.org/project/niftynet,2019-10-10 10:59:33.000,,324.0,324.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
525,livelossplot,stared/livelossplot,ml-experiments,,https://github.com/stared/livelossplot,https://github.com/stared/livelossplot,MIT,2018-03-10 17:51:43.000,2025-03-31 13:51:06.000000,2025-01-03 19:07:34,348.0,141.0,26.0,69.0,6.0,73.0,1318.0,"Live training loss plot in Jupyter Notebook for Keras, PyTorch and others.",17.0,25,True,,2025-01-03 15:28:53.000,0.5.6,26.0,,livelossplot,,,,['jupyter'],1884.0,1868.0,https://pypi.org/project/livelossplot,2025-01-03 15:28:53.000,16.0,20778.0,20778.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
526,Node2Vec,eliorc/node2vec,graph,,https://github.com/eliorc/node2vec,https://github.com/eliorc/node2vec,MIT,2017-12-08 13:30:06.000,2025-10-06 17:29:00.000000,2024-08-02 11:14:21,90.0,247.0,20.0,23.0,5.0,92.0,1283.0,Implementation of the node2vec algorithm.,16.0,25,False,,2024-08-02 11:13:59.000,0.5.0,19.0,,node2vec,conda-forge/node2vec,,,,986.0,955.0,https://pypi.org/project/node2vec,2024-08-02 11:12:23.000,31.0,56793.0,57213.0,https://anaconda.org/conda-forge/node2vec,2025-04-22 14:56:50.341,37446.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
527,GPUtil,anderskm/gputil,gpu-utilities,,https://github.com/anderskm/gputil,https://github.com/anderskm/gputil,MIT,2017-01-16 11:57:43.000,2024-04-13 14:07:28.000000,2019-08-16 09:00:15,140.0,122.0,11.0,26.0,29.0,16.0,1206.0,A Python module for getting the GPU status from NVIDA GPUs using nvidia-smi programmically in Python.,14.0,25,False,,2018-12-18 09:12:13.000,1.4.0,8.0,,gputil,,,,,9406.0,8934.0,https://pypi.org/project/gputil,2018-12-18 09:12:13.000,472.0,805308.0,805308.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
528,ChainerRL,chainer/chainerrl,reinforcement-learning,,https://github.com/chainer/chainerrl,https://github.com/chainer/chainerrl,MIT,2017-01-30 04:58:15.000,2021-08-10 18:25:48.000000,2021-04-17 06:02:30,3471.0,223.0,70.0,415.0,65.0,147.0,1195.0,ChainerRL is a deep reinforcement learning library built on top of Chainer.,28.0,25,False,,2020-02-14 05:35:56.000,0.8.0,10.0,,chainerrl,,,,,183.0,178.0,https://pypi.org/project/chainerrl,2020-02-14 05:35:56.000,5.0,3696.0,3696.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
529,detoxify,unitaryai/detoxify,nlp,,https://github.com/unitaryai/detoxify,https://github.com/unitaryai/detoxify,Apache-2.0,2020-09-23 15:24:21.000,2025-10-06 21:44:44.000000,2025-07-29 22:47:55,265.0,130.0,11.0,60.0,37.0,30.0,1122.0,Trained models & code to predict toxic comments on all 3 Jigsaw Toxic Comment Challenges. Built using Pytorch..,14.0,25,True,1.0,2024-02-01 14:51:21.000,0.5.2,13.0,,detoxify,,,,,1002.0,972.0,https://pypi.org/project/detoxify,2024-02-01 14:51:21.000,30.0,152775.0,183435.0,,,,,,,,3.0,1808996.0,,,,,,,,,,,,,,,,,,
530,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000,2025-10-03 08:14:44.687000,2025-08-12 12:53:29,742.0,158.0,13.0,118.0,30.0,267.0,1088.0,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,48.0,25,True,1.0,2023-10-06 08:51:55.000,0.6.18,31.0,,torch-sparse,conda-forge/pytorch_sparse,,,['pytorch'],122.0,,https://pypi.org/project/torch-sparse,2023-10-06 08:51:55.000,122.0,75239.0,89685.0,https://anaconda.org/conda-forge/pytorch_sparse,2025-10-03 08:14:44.687,924599.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
531,scikit-cuda,lebedov/scikit-cuda,gpu-utilities,,https://github.com/lebedov/scikit-cuda,https://github.com/lebedov/scikit-cuda,BSD-3-Clause,2010-09-27 02:02:07.000,2023-10-15 05:57:46.000000,2023-10-15 05:57:46,1036.0,182.0,47.0,116.0,61.0,170.0,988.0,Python interface to GPU-powered libraries.,44.0,25,False,,2019-05-27 00:29:00.000,0.5.3,7.0,,scikit-cuda,,,,,352.0,329.0,https://pypi.org/project/scikit-cuda,2019-05-27 00:29:00.000,23.0,6538.0,6538.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
532,data-validation,tensorflow/data-validation,data-viz,,https://github.com/tensorflow/data-validation,https://github.com/tensorflow/data-validation,Apache-2.0,2018-07-02 15:47:02.000,2025-06-23 23:04:04.000000,2025-06-23 23:03:32,995.0,178.0,45.0,97.0,39.0,148.0,773.0,Library for exploring and validating machine learning data.,30.0,25,True,,2025-06-09 20:41:07.000,1.17.0,49.0,,tensorflow-data-validation,,,,"['tensorflow', 'jupyter']",32.0,,https://pypi.org/project/tensorflow-data-validation,2025-06-09 21:51:40.000,32.0,146802.0,146813.0,,,,,,,,3.0,1011.0,,,,,,,,,,,,,,,,,,
533,NeuPy,itdxer/neupy,ml-frameworks,,https://github.com/itdxer/neupy,https://github.com/itdxer/neupy,MIT,2015-08-24 19:45:11.000,2024-11-18 15:00:19.000000,2023-01-03 21:24:56,1146.0,158.0,32.0,25.0,35.0,236.0,736.0,NeuPy is a Tensorflow based python library for prototyping and building neural networks.,8.0,25,False,,2019-04-04 19:44:59.000,0.8.2,34.0,,neupy,,,,,192.0,188.0,https://pypi.org/project/neupy,2019-04-04 19:43:06.000,4.0,7066.0,7066.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
534,aequitas,dssg/aequitas,interpretability,,https://github.com/dssg/aequitas,https://github.com/dssg/aequitas,MIT,2018-02-13 19:40:30.000,2025-10-06 12:30:04.000000,2025-03-25 10:51:37,923.0,123.0,41.0,119.0,51.0,48.0,731.0,Bias Auditing & Fair ML Toolkit.,23.0,25,True,,2024-01-30 12:03:19.000,1.0.0,18.0,,aequitas,,,,,207.0,199.0,https://pypi.org/project/aequitas,2024-01-30 12:03:19.000,8.0,20391.0,20391.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
535,ml-metadata,google/ml-metadata,ml-experiments,,https://github.com/google/ml-metadata,https://github.com/google/ml-metadata,Apache-2.0,2019-01-15 21:02:09.000,2025-04-07 19:01:47.000000,2025-04-03 17:38:00,909.0,166.0,26.0,105.0,53.0,76.0,661.0,For recording and retrieving metadata associated with ML developer and data scientist workflows.,23.0,25,True,,2025-04-07 19:01:47.000,1.17.0,45.0,,ml-metadata,,,,,747.0,715.0,https://pypi.org/project/ml-metadata,2025-04-07 19:01:47.000,32.0,47713.0,47750.0,,,,,,,,3.0,2995.0,,,,,,,,,,,,,,,,,,
536,whoosh,mchaput/whoosh,nlp,,https://github.com/mchaput/whoosh,https://github.com/mchaput/whoosh,BSD-1-Clause,2015-04-17 19:34:47.000,2025-09-03 07:47:52.647000,2022-01-15 18:08:37,1718.0,73.0,12.0,13.0,44.0,7.0,642.0,Pure-Python full-text search library.,42.0,25,False,,2016-04-04 01:19:40.000,2.7.4,141.0,,whoosh,conda-forge/whoosh,,,,232.0,,https://pypi.org/project/whoosh,2016-04-04 01:19:40.000,232.0,763803.0,773536.0,https://anaconda.org/conda-forge/whoosh,2025-09-03 07:47:52.647,515894.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
